sample_id,sig__APM_score,sig__B_cell,sig__CAF_proxy,sig__CD4_T_cell,sig__CD8_T_cell,sig__CXCL1_MDSC_axis,sig__Dendritic,sig__HLA_II_score,sig__HLA_I_score,sig__IFN_gamma,sig__IL6_STAT3_axis,sig__M2_macrophage,sig__M2_polarization,sig__MDSC_proxy,sig__NK_cell,sig__TGFb_activity,sig__TLS_signature,sig__Treg,sig__angiogenesis,sig__checkpoint_score,sig__cytolytic_score,sig__hypoxia_score,sig__immune_exclusion
TCGA-BH-A0HY,-0.9253620019235724,-0.8260706352435971,0.2704748619197814,-1.2564070365193114,-0.7039004809052268,-1.0727233622791903,-0.9628191111820432,-1.837194234738995,-0.8938266788501446,-0.6223914475494211,-0.37663117173873417,-1.3434389190828728,-1.194632974984275,-1.052140248999698,-0.9480370090877921,1.2073863013143438,-0.6037364945309479,-0.8539754018617124,0.6176556199823084,-0.5948418090822251,-0.6198671367511414,-1.8153800644004257,0.025381137825473788
TCGA-BH-A0RX,0.7623748383153096,3.263343404588729,0.2630310286893141,1.4555368610769535,3.7937648833404363,2.8185557432124364,1.2758845206492089,0.8764706931419824,1.2704762335038065,2.2678123119753035,1.38507340144561,1.1045171160486382,1.6955274524687158,2.012183342815105,3.2725173806306964,0.10523221149360518,2.6388508532502923,1.8135221983232188,1.4953863240507346,3.097225089899136,4.877096230659832,0.17739762908496018,2.6565657598016235
TCGA-BH-A0W3,-0.33226283637939996,-1.2722841897569772,-2.6334773014212143,0.2885472321390535,-1.162767711836715,-0.5915286485316826,-0.14868132949340374,0.2553609683918043,-0.7347088031754268,-0.45029386901733787,-0.48589321257175055,-0.49411348242161274,-0.5991251468752072,-0.4204134122835739,-0.5485737319716725,-1.0923445659397146,-0.9165035739294194,-0.7325536196816483,-2.064860413661387,-0.6936508310412829,-1.214210185694794,-1.4266762498929075,-1.611554817052765
TCGA-BH-A0W4,-1.692317504988788,-0.7881622234339689,0.6458283592902461,-1.087625317041944,-0.9622407206802313,-0.33391233550481964,-0.8320140425995882,-1.2206284264325136,-1.1637043198567545,-0.8095326627051895,0.756579844607394,-0.9380286134373135,-0.7559813843723321,-0.9204686741705317,-1.6245986771850356,1.7726534310920703,-0.6488810414461124,-1.215120973275369,0.38735252750095905,-1.1613069609842526,-1.1258971415517554,0.094708630180671,0.8022136191712007
TCGA-BH-A0W5,0.8444886710874837,5.7104628656696095,0.5222427570867293,3.4121276494834984,1.2851770331222523,-0.36213094903243476,2.0667940150444615,0.9119163311465497,0.6949608955166131,0.8280929861800052,1.1127058836776835,0.06118743893750234,0.14273639804376193,-0.5320112310294729,0.2646483615489238,0.9262790082112948,3.1588347117278657,1.6727193071142716,-0.42307219378293015,1.3816027978709988,0.7835498415333164,-0.5805233715896343,-0.011191949474757407
TCGA-BH-A0W7,0.6430211849236469,2.147204446668379,0.8219963718081864,1.5809350801133788,1.7114952481375814,-0.27451773054936845,1.1126449951286719,0.5418150400250369,0.7520953255461128,1.2273370700338242,0.8763391753568396,0.8250826308564249,0.5945864243902712,0.33844681733926624,1.2334611708419123,1.2144190186452803,1.470957242195121,1.1200975767291381,-0.6063923059939521,1.2728464242028836,1.6795083520948415,-0.6088290509721985,0.7618399452535398
TCGA-BH-A0WA,0.23846362158837184,-0.7643542384749997,-0.07319659042282005,-0.3510143674139113,0.2166410008664036,1.0811493963230874,-0.5301258093279604,-0.6066515020911419,0.640204499584372,1.2188659856401003,-0.999577211335714,-0.584417849056543,-0.4700569207216107,-0.4950195481128609,-0.29516160963135346,-0.21821241732186655,0.2933224518588235,-0.4741127976303309,0.07933815263016779,0.6949660606312118,0.3316971779582302,3.228396838364388,1.1094103298493465
TCGA-BH-A18F,0.6250720961702565,1.0523961315923134,0.5439321679304947,0.5130494133619026,0.447723346775123,0.2678257396514389,0.6526018212642957,0.45468822988430824,0.16594354470963762,0.4179942329555493,1.385338403286469,-0.3963133315738616,-0.026054110339765534,-0.23770317749849132,-0.5335774988117928,0.46038106977284066,0.513357180920178,0.3711593113712071,0.6437822184390214,0.11398108734204755,0.0989561571789254,-0.5389017484374375,0.15436890311680396
TCGA-BH-A18G,0.2745095658083267,-1.613319557595679,0.3583735428309564,-0.3900712521917108,0.4378077847335072,0.822723171287916,-0.9681458519638214,0.15740689674121638,-0.35586762792674415,-0.08860600071311489,-0.2641177834845288,-0.7991238087443682,-0.7766928611399315,2.6757048081092263,0.8768824726247852,-1.4843884953481226,-0.8184357511145657,0.45346574276766854,-1.5526721994811639,0.3175527119143797,0.957877570594311,2.229920092231073,0.3659830323975687
TCGA-BH-A18H,0.8886509247285109,2.731418559210552,-0.5596983062418335,1.8512562527104963,3.2843580252371605,0.4938145688306597,1.4396222429729888,0.6752319636356119,1.1526899439919376,1.6102617488942417,2.198485747049954,0.31532081388077315,1.0235888823264074,0.5861641247733396,2.057593260318989,-0.06569923641102567,1.7657416154969194,1.940081820865206,1.2711982731158566,2.3575191758371092,3.266974088728116,0.3822525015915965,0.30508431412839404
TCGA-BH-A18I,0.3859400060243543,0.8682121056825554,1.1254558481226449,1.3726666726888,0.4988172310689976,0.4080187088502161,0.9645481547375118,0.7776581640687718,0.5137781354073545,1.152388391786703,0.5706251406109477,0.34471005681270606,0.3091069689976635,0.1759778225192697,0.47785800694180647,1.9712032810616378,0.8133005193958349,1.4303171545814726,0.07161375409128844,1.0790786010059235,0.4437269702437765,-0.7501173743041177,1.2506824793739673
TCGA-BH-A18J,-0.3319081801062201,-0.8765924272932606,-0.2769208273478609,-0.6154214769437282,-0.9659596571174636,0.5457640636855994,-0.4633497764390286,0.12652085471722402,0.12485444825962884,-0.6199029047268756,0.6331366480750781,0.2069796010078714,0.38832466728276166,0.09844500717355764,-0.4082794207190633,0.6132405837593274,-0.9321106194628994,-0.6826315114403403,0.9316670696465378,-0.6163102259123965,-0.9836232808618638,0.743383750275057,-0.8386994277739185
