n,n_pcr,beta_score,beta_arm,beta_interaction,or_interaction,or_ci_lo,or_ci_hi,p_interaction,p_arm,p_score,arm_name,signature,targeted_class,q_global_bh
284,55,0.21380163243005543,0.24812143562843939,0.4880309259870302,1.6291052308807716,0.8647945174743736,3.068918453639176,0.13094325693290756,0.45488021575634185,0.2752199609836722,Ganitumab,B_cell,GF-receptor,0.9627593742920588
284,55,0.4590165785396492,0.4361191967915052,-0.3258794765826029,0.7218921871022436,0.3806040900829204,1.3692136878658474,0.3183731742588234,0.18456887097820063,0.033515823888223405,Ganitumab,immune_exclusion,GF-receptor,0.9782267217821049
284,55,0.5394029273154504,0.36817863464826156,-0.2784179328097543,0.7569803884543869,0.40183830632367057,1.425994733421462,0.3888654639906489,0.25900085408530427,0.020789750913065803,Ganitumab,M2_macrophage,GF-receptor,0.988402967284169
284,55,-0.2293755939475681,0.26054455102712165,0.27660080864272085,1.3186398763138911,0.6874663099265246,2.529303761214067,0.4052269597804198,0.4183082673331725,0.2733795915091112,Ganitumab,hypoxia_score,GF-receptor,0.988402967284169
284,55,0.6415312839384847,0.4714032782808761,-0.2541431493190216,0.7755807702404958,0.39222688717752063,1.5336162584249156,0.46501540864647684,0.16375386512287549,0.013242882034562357,Ganitumab,HLA_II_score,GF-receptor,0.988402967284169
284,55,0.5354885967726454,0.37976830308765214,-0.22395938003825672,0.7993476031789805,0.4225500071510204,1.5121443140329096,0.4910967309324188,0.24356367927929423,0.01493632635972392,Ganitumab,Dendritic,GF-receptor,0.988402967284169
284,55,0.2806464553722527,0.2847489269877717,0.21090415171164223,1.2347939964982133,0.6636540904010728,2.2974562137733265,0.5055694106411932,0.38698106896872164,0.15460108059265462,Ganitumab,IL6_STAT3_axis,GF-receptor,0.988402967284169
284,55,0.22635379313359572,0.32065348503936236,0.1887776515645661,1.2077723763270276,0.6293248359850261,2.3179032982790844,0.5703198811334027,0.32325143135141843,0.30498103764853446,Ganitumab,HLA_I_score,GF-receptor,0.988402967284169
284,55,0.4646962112830229,0.2978183326600973,0.18910520460339628,1.2081680506377326,0.6242492190220245,2.338280920669088,0.5745858828748487,0.3859155824778827,0.03525799582873789,Ganitumab,checkpoint_score,GF-receptor,0.988402967284169
284,55,-0.1387628544952176,0.29004465842691,0.1429846073425196,1.1537120428350265,0.629974235418602,2.1128665315941375,0.6432441834355098,0.3572002399811035,0.5217920692444812,Ganitumab,angiogenesis,GF-receptor,0.988402967284169
284,55,0.34648243148398333,0.3374319776705116,0.13273952240262468,1.1419525065423823,0.6307576954745556,2.067442912792864,0.6611668337739856,0.30643422051340996,0.09653924363558856,Ganitumab,NK_cell,GF-receptor,0.988402967284169
284,55,0.2069071686182004,0.29186573019144485,0.08584053216842244,1.0896325531092594,0.586486272421766,2.024427777128888,0.7859262865025103,0.3612989739076007,0.32265469637931665,Ganitumab,APM_score,GF-receptor,0.988402967284169
284,55,0.4268404213802506,0.29388977314683673,-0.07392668856195715,0.9287397785942975,0.4905624184759697,1.758303416358498,0.8204176747380276,0.36843864707607854,0.0609291058845808,Ganitumab,M2_polarization,GF-receptor,0.988402967284169
284,55,0.46443286212924173,0.36267370421826056,0.06940387167570503,1.0718690192795395,0.5587885424327604,2.056060758671569,0.8345812780556898,0.2813652872245821,0.0364867309656622,Ganitumab,CD8_T_cell,GF-receptor,0.988402967284169
284,55,0.44585270769327834,0.35182266942944196,-0.06107570811714745,0.9407520145161569,0.4883044529356779,1.8124232689165878,0.8551502055067798,0.280540876349614,0.048641655262540176,Ganitumab,CD4_T_cell,GF-receptor,0.988402967284169
284,55,0.5529492622689718,0.32003140031389277,0.04315650715207404,1.0441012913835073,0.5506352633973332,1.9797996589297038,0.8948279997669396,0.34552393799424064,0.00993638332439437,Ganitumab,Treg,GF-receptor,0.988402967284169
284,55,0.2482870429300247,0.304420094550638,-0.03874145259286584,0.9619993994462567,0.5058574519685639,1.8294538133886566,0.9059612738453577,0.3506557369876454,0.2638116027069216,Ganitumab,MDSC_proxy,GF-receptor,0.988402967284169
284,55,0.4648947813755562,0.3312713637387831,-0.02488532657809672,0.9754217605662658,0.48761875649638947,1.9512120858977635,0.9439172105031984,0.3197308329850683,0.042451463358405106,Ganitumab,TLS_signature,GF-receptor,0.988402967284169
284,55,0.48211968843301317,0.3602646504864642,0.0210080871448679,1.0212303104415976,0.5106474029109563,2.042331638268409,0.9526267295382789,0.2874224234377215,0.04247657199289854,Ganitumab,IFN_gamma,GF-receptor,0.988402967284169
284,55,0.4597333684073258,0.37425658999746575,0.018248538217882936,1.0184160602506631,0.5434618934640438,1.9084526150776073,0.9545858377107389,0.2639488615260923,0.03766173406061041,Ganitumab,cytolytic_score,GF-receptor,0.988402967284169
284,55,-0.10268610873807056,0.29895769626671925,0.01434992086807807,1.0144533752442502,0.5517302625310859,1.8652514107588367,0.963167323453831,0.34765872635644657,0.6428526831319361,Ganitumab,CXCL1_MDSC_axis,GF-receptor,0.988402967284169
272,57,0.4647659532527206,0.5853218448928966,-0.4883906749937311,0.6136131029146354,0.3251335853193672,1.1580502816978562,0.1317745318070206,0.07015378269343786,0.02409486722673006,Ganetespib,Dendritic,chaperone,0.9627593742920588
272,57,0.0009474247538149908,0.43537338339303655,0.4629309716641685,1.5887236716797772,0.8458624244668735,2.983987504287728,0.1500229769233281,0.18680245428153763,0.996510014061228,Ganetespib,CXCL1_MDSC_axis,chaperone,0.9627593742920588
272,57,0.22763532876954232,0.4695642575387947,-0.4364499372574578,0.6463268539711827,0.35245344136408385,1.185230027964923,0.15833489771841625,0.14830640222137484,0.2858433401940912,Ganetespib,TGFb_activity,chaperone,0.9627593742920588
272,57,-0.18305978017216057,0.4524415074349363,0.4362849513071184,1.546949537244004,0.831000395301576,2.8797253097707403,0.16880036681057753,0.16153749478900525,0.398251334315868,Ganetespib,hypoxia_score,chaperone,0.9627593742920588
272,57,-0.1408030348507269,0.5271719476816729,0.4014718575142369,1.494022067743574,0.8148423338417041,2.7393053185898975,0.1942983316739576,0.09474295383147138,0.49309261425079365,Ganetespib,angiogenesis,chaperone,0.9627593742920588
272,57,0.23723602072806863,0.4160528854984717,0.4671239060555561,1.595399070776554,0.7637122369365249,3.33279744900335,0.21394652762045752,0.22073964784058997,0.2554770938655644,Ganetespib,HLA_I_score,chaperone,0.9627593742920588
272,57,0.41581465608539225,0.583109323148737,-0.35741634623438856,0.6994812107325815,0.3736518132628648,1.3094382170807581,0.26389347352800396,0.06982174204825964,0.060143283106825776,Ganetespib,CD4_T_cell,chaperone,0.9644273429606268
272,57,0.32322319227753427,0.4299312163964596,0.3980542360388148,1.4889247810996655,0.7311287834613391,3.03215665135951,0.2726636793929701,0.21508959944844408,0.1532040262715865,Ganetespib,MDSC_proxy,chaperone,0.9644273429606268
272,57,0.36266615213114944,0.5528385788975929,-0.329131516178311,0.7195483782711464,0.38860200481454543,1.3323396746749292,0.295052676983516,0.08815617962223654,0.13064866311084117,Ganetespib,CAF_proxy,chaperone,0.9782267217821049
272,57,0.21134571036679675,0.5233598247984059,0.36903686786412826,1.44634092619254,0.7207989636467088,2.902199060048615,0.2990009465753719,0.10834368505666478,0.2943928006309139,Ganetespib,APM_score,chaperone,0.9782267217821049
272,57,0.5466566544601514,0.6490503065361931,-0.2584557284276066,0.7722432187139711,0.41052680006951087,1.4526690797013444,0.42272368609362754,0.04907920726730577,0.0100840938649566,Ganetespib,Treg,chaperone,0.988402967284169
272,57,0.4187468030441988,0.5723686272039897,-0.23642475942544258,0.7894452783837704,0.40855333975802494,1.5254405897931158,0.48176037171610475,0.07636346374707176,0.05424592578294187,Ganetespib,TLS_signature,chaperone,0.988402967284169
272,57,0.38773143979315366,0.545734887272188,-0.18024412034779969,0.8350663298435878,0.432469860366762,1.6124494193585062,0.5913444828840739,0.09026886837320644,0.062120300737135266,Ganetespib,M2_polarization,chaperone,0.988402967284169
272,57,0.35736710990676673,0.5330585809106674,0.1660718351008801,1.1806579113572524,0.629748443486171,2.2135078189853123,0.6045377992884657,0.10747033261313506,0.07598586245838526,Ganetespib,NK_cell,chaperone,0.988402967284169
272,57,0.507498692023368,0.586867254326952,-0.14012552664755767,0.8692491146229154,0.45088598413101444,1.6757984276866953,0.6756582009380416,0.0735723416097642,0.021266604644649186,Ganetespib,M2_macrophage,chaperone,0.988402967284169
272,57,0.5682922125649995,0.5940706491270498,-0.1527524896095551,0.8583421441211717,0.4196405805800825,1.7556720452442793,0.6756745261210559,0.07493534054428393,0.016214358593544937,Ganetespib,HLA_II_score,chaperone,0.988402967284169
272,57,0.28925925202570285,0.5468975754381485,0.12676248857149308,1.1351473752864967,0.6043809110507707,2.132032200321393,0.6934562482536885,0.09263553969470778,0.13525968410708378,Ganetespib,IL6_STAT3_axis,chaperone,0.988402967284169
272,57,0.5087382525133487,0.455296363633479,0.15035676037794268,1.1622488130985695,0.5452949667146847,2.4772322981221016,0.6969786195284525,0.19682533712449335,0.032521428738036054,Ganetespib,IFN_gamma,chaperone,0.988402967284169
272,57,0.5334038747451982,0.6159087144689069,0.09735801782641623,1.1022549299018651,0.5407294838058534,2.2469015781081287,0.7887531752826487,0.0716141854010787,0.02255834824368866,Ganetespib,immune_exclusion,chaperone,0.988402967284169
272,57,0.19171394186052518,0.5378009311162453,-0.05431412100312244,0.9471345449157322,0.5156203976519035,1.7397757153477493,0.8610261181453001,0.08998147090213508,0.31119670426749335,Ganetespib,B_cell,chaperone,0.988402967284169
272,57,0.4638102812331991,0.5448248417468348,0.04466695868478767,1.0456795474189484,0.5397616618708825,2.0257935921204098,0.8946795995041265,0.10485740702414698,0.029327840934688376,Ganetespib,cytolytic_score,chaperone,0.988402967284169
272,57,0.45478823025008214,0.5735239796044941,0.03964853080653249,1.0404450255474862,0.5224063224319009,2.0721913282885733,0.9101946242169296,0.08632155469705578,0.03068989146192816,Ganetespib,checkpoint_score,chaperone,0.988402967284169
272,57,0.457463307789673,0.568718041547696,0.005934130777085576,1.0059517726101768,0.5126230660627458,1.9740410367989452,0.9862352576808757,0.08781925227224517,0.03133581885159434,Ganetespib,CD8_T_cell,chaperone,0.988402967284169
239,49,0.546506738989975,0.7543807796199281,-0.5396134090951049,0.5829735811004128,0.2970712237724054,1.1440293406587723,0.11669972375055337,0.035929045553154,0.018910092511387176,MK-2206,immune_exclusion,PI3K-AKT,0.9627593742920588
239,49,0.49503684222253846,0.7301419317197418,-0.5426008735078472,0.5812345671877782,0.29129244995780634,1.1597747286031581,0.12369974878415944,0.041067571834310784,0.021170270422282818,MK-2206,M2_macrophage,PI3K-AKT,0.9627593742920588
239,49,0.18296013804136219,0.6604941317429945,-0.5840379399146609,0.5576420890251718,0.2570928679885897,1.2095423023020573,0.13930149616384388,0.06257528633798562,0.3542395018015495,MK-2206,TGFb_activity,PI3K-AKT,0.9627593742920588
239,49,0.6214795540656726,0.8337408215426491,-0.4829794454323068,0.6169425042296882,0.3033582526441959,1.2546817177629903,0.18235753094423512,0.02368598513906816,0.013728252654520453,MK-2206,HLA_II_score,PI3K-AKT,0.9627593742920588
239,49,0.5520354216614147,0.712573375490103,-0.3946377383002105,0.6739241319350464,0.33505290179773356,1.3555284349651262,0.26837316813458745,0.04911220675284226,0.009616374252851943,MK-2206,Treg,PI3K-AKT,0.9644273429606268
239,49,0.21352079491930404,0.6742071051876232,-0.40165951262289123,0.6692085639722067,0.325797297494114,1.3745973509858043,0.2741044661394664,0.055269196897863304,0.2847724645165509,MK-2206,APM_score,PI3K-AKT,0.9644273429606268
239,49,0.3922634105932611,0.7040262009435817,-0.4041296830068591,0.6675575447856417,0.32127044188237935,1.3870964069685099,0.2787866468330298,0.04749125231865506,0.060814898342192586,MK-2206,M2_polarization,PI3K-AKT,0.9644273429606268
239,49,0.31343019554647733,0.6862510867378606,-0.2953738788192055,0.744253274905954,0.3595148357185731,1.540723447757351,0.42624622532485157,0.0553696394934151,0.11112383077828708,MK-2206,IL6_STAT3_axis,PI3K-AKT,0.988402967284169
239,49,0.4622901075874116,0.7421116800944668,-0.2752266533213952,0.7593999831891927,0.37428973550349603,1.5407538058503867,0.44578966369402306,0.03885028130364747,0.02729122916637097,MK-2206,Dendritic,PI3K-AKT,0.988402967284169
239,49,0.3047128327661161,0.6406468515619684,-0.22967038853663974,0.7947955330520283,0.405505694322192,1.5578078143029594,0.5035503098872496,0.06875685656007723,0.17391290824448002,MK-2206,CAF_proxy,PI3K-AKT,0.988402967284169
239,49,0.24665930876787182,0.6772464826608868,-0.19763574424473965,0.8206687320091484,0.3957741311234731,1.7017210442371908,0.5953109743289928,0.05513207095906621,0.23414295059710843,MK-2206,HLA_I_score,PI3K-AKT,0.988402967284169
239,49,0.2204514858293718,0.6517131735786935,0.17830884101335137,1.1951943892865309,0.6139387942982559,2.3267622789903593,0.5998542812588199,0.06876792392175904,0.26628599045080803,MK-2206,B_cell,PI3K-AKT,0.988402967284169
239,49,-0.1821411903746665,0.6960803168908887,-0.15716863642395484,0.8545599367341243,0.43470236716633676,1.6799372182659296,0.6485782520274089,0.04812341873144757,0.423018896709797,MK-2206,hypoxia_score,PI3K-AKT,0.988402967284169
239,49,0.3441672181134592,0.6745547782294596,-0.1468233472645322,0.8634464941297936,0.40664543428036415,1.833390431505533,0.7023370733448209,0.06324875583657874,0.11597319982253604,MK-2206,MDSC_proxy,PI3K-AKT,0.988402967284169
239,49,0.48811604964687405,0.661699316313603,-0.1312841994351214,0.8769685050178685,0.40984335327563737,1.8765066034291398,0.7351680031884341,0.0752297421707808,0.02321421229417693,MK-2206,checkpoint_score,PI3K-AKT,0.988402967284169
239,49,0.5180328010687314,0.6631036492711607,-0.11618556753607982,0.8903099953352922,0.4048011065058667,1.9581267814109602,0.772642271828808,0.07716620592506214,0.02499918660330364,MK-2206,IFN_gamma,PI3K-AKT,0.988402967284169
239,49,0.5076136024301746,0.7100958744396775,-0.09634009149433487,0.908155107715461,0.44077415022108946,1.8711299182495016,0.793931684406027,0.05465297147772812,0.02046467563315521,MK-2206,cytolytic_score,PI3K-AKT,0.988402967284169
239,49,0.5009897401314904,0.7233010473167746,-0.08588875809828737,0.9176963118251474,0.43976434520120167,1.9150404754895922,0.8189955248856866,0.0495774710460981,0.02313987880849046,MK-2206,CD8_T_cell,PI3K-AKT,0.988402967284169
239,49,0.37943419538506806,0.6913405563357299,-0.07711721921757672,0.9257813278830679,0.461544713406293,1.8569621580790714,0.8280939865163676,0.055332674299515404,0.05861081289961752,MK-2206,NK_cell,PI3K-AKT,0.988402967284169
239,49,-0.13257632048367857,0.6342283048567213,0.07683146673990793,1.0798600687180335,0.5170960301673839,2.2550893837538264,0.8379610227114006,0.07309865666551676,0.5017580503497354,MK-2206,angiogenesis,PI3K-AKT,0.988402967284169
239,49,0.021440843695969717,0.6357327113815611,0.039002363448256964,1.039772941096799,0.511908292867786,2.1119559579323273,0.9140929542586935,0.07498944235396014,0.919903988712543,MK-2206,CXCL1_MDSC_axis,PI3K-AKT,0.988402967284169
239,49,0.447839214169771,0.6744591401825608,-0.01863058616501048,0.9815418904311661,0.455203728380416,2.116468786622171,0.9620968423384799,0.06589913283370472,0.04443708225947862,MK-2206,TLS_signature,PI3K-AKT,0.988402967284169
239,49,0.4133764974323999,0.6830841452741242,-0.012364040445744387,0.9877120802595311,0.48027217340272244,2.031296434641783,0.9731892784221569,0.05901100590806726,0.062082296628961885,MK-2206,CD4_T_cell,PI3K-AKT,0.988402967284169
294,64,0.3976142053814095,0.37291112890705375,0.7853508551078163,2.1931762928644543,1.0506076598646052,4.578323988426423,0.03648901500188497,0.2797945643415791,0.06192614323714943,AMG-386,M2_polarization,angiogenesis,0.9535156334747247
294,64,0.29518827923103935,0.49192238859422227,0.6795225238343174,1.9729354776292947,1.0074011585219682,3.8638772309923355,0.047539032461336325,0.13076729133861686,0.1268478679323081,AMG-386,IL6_STAT3_axis,angiogenesis,0.9535156334747247
294,64,0.49432469186452166,0.41070846088597796,0.7300642456951904,2.0752139269528875,0.9191631663359782,4.685253935692503,0.0789018271372552,0.2545318698132306,0.03189991186526414,AMG-386,IFN_gamma,angiogenesis,0.9627593742920588
294,64,0.46716868618866886,0.4964944299725305,0.579331286518442,1.7848444820221476,0.8759632195041483,3.6367620855224985,0.1106471124293082,0.14518309065259244,0.03199340616217734,AMG-386,CD8_T_cell,angiogenesis,0.9627593742920588
294,64,0.4675731350914783,0.5388113881060113,0.5391773879357684,1.7145958346814136,0.8577324230238149,3.4274545270690195,0.12708218968532195,0.10919258176308244,0.029625996407553822,AMG-386,cytolytic_score,angiogenesis,0.9627593742920588
294,64,0.4630851007125594,0.46722475579299616,0.5283870075000069,1.6961941524530975,0.8383705991056466,3.4317455858844226,0.14166289963301645,0.17125933935594206,0.030963847919002984,AMG-386,checkpoint_score,angiogenesis,0.9627593742920588
294,64,0.22684870684410438,0.6144383043520258,0.48822497168470474,1.6294213824148136,0.8280496408765289,3.2063464681418705,0.15746748116285547,0.04912185838454228,0.2692792242284223,AMG-386,HLA_I_score,angiogenesis,0.9627593742920588
294,64,-0.19828925125067476,0.6724641932319756,0.37077239288864167,1.4488532665480964,0.8089322610089054,2.5949957606697307,0.21243942537495608,0.02343108408959883,0.35742175254912634,AMG-386,hypoxia_score,angiogenesis,0.9627593742920588
294,64,0.5070386609197043,0.548241819949339,0.3836011367006504,1.4675599691167165,0.747273770430611,2.8821194429356,0.265293056284557,0.09763182378952993,0.021094532683161513,AMG-386,M2_macrophage,angiogenesis,0.9644273429606268
294,64,0.6152422740807104,0.7239084959300814,0.4154801100804671,1.51509797991369,0.713488901369868,3.2173196868672256,0.2795441573798918,0.03367730068185474,0.01573103362073825,AMG-386,HLA_II_score,angiogenesis,0.9644273429606268
294,64,0.3617933945034572,0.6824064580897424,0.33793510726406106,1.402049517624074,0.7546346254702716,2.6048935253201386,0.28496680119629636,0.030062014676437807,0.07602640249600634,AMG-386,NK_cell,angiogenesis,0.9670184893054646
294,64,0.19593862659089997,0.6583638492424811,0.2967041114337603,1.3454171469960043,0.7560018012105931,2.3943690299841367,0.31303620715088,0.03026656908767288,0.3218791390236536,AMG-386,B_cell,angiogenesis,0.9782267217821049
294,64,0.5231073289954784,0.646920543928874,0.3323067954956469,1.394180511207625,0.7267993240946583,2.674382368547721,0.3173865263008353,0.045512368780931366,0.01024511040183869,AMG-386,Treg,angiogenesis,0.9782267217821049
294,64,0.21415248675269966,0.6175821789589925,0.3081919254429609,1.3609621671397587,0.7401398137903333,2.502524503985735,0.3213498409718992,0.04413846109013471,0.2975148737722866,AMG-386,APM_score,angiogenesis,0.9782267217821049
294,64,0.4231534082817883,0.575043243623131,0.3630575015660834,1.4377185279313405,0.6845894967731981,3.0193781460276496,0.33755334086025846,0.07799238814311403,0.0545977127850651,AMG-386,TLS_signature,angiogenesis,0.988402967284169
294,64,-0.1356962865413125,0.7133983794891037,0.27589034560930237,1.3177033641454092,0.7396319098966024,2.3475760478247385,0.3490933795559287,0.015456167377967256,0.49286719215110775,AMG-386,angiogenesis,angiogenesis,0.988402967284169
294,64,0.309394749060212,0.657777354913974,0.3007887372314121,1.350923911463016,0.7066505633853017,2.5825995323907422,0.36294617649979066,0.03579280509866423,0.16241756913551242,AMG-386,MDSC_proxy,angiogenesis,0.988402967284169
294,64,-0.03395316722949606,0.6959984798646279,0.2312870920120165,1.2602209868980594,0.7047601847808963,2.2534714220725487,0.4354007653628127,0.019151757876880213,0.8732863269088831,AMG-386,CXCL1_MDSC_axis,angiogenesis,0.988402967284169
294,64,0.41993955104502606,0.6207039056522301,0.24161595401525676,1.2733050911958228,0.6483535901429204,2.500650694180329,0.48290632505465103,0.04926532291747597,0.061392224628553656,AMG-386,CD4_T_cell,angiogenesis,0.988402967284169
294,64,0.22955590875628096,0.6827924390538429,-0.2081804753562374,0.8120604665841957,0.45072815970346825,1.4630596895094936,0.4882563285707018,0.02059218939627164,0.25198041390392945,AMG-386,TGFb_activity,angiogenesis,0.988402967284169
294,64,0.48450168623788026,0.7327532819778797,0.1553892269919474,1.1681125335611455,0.6262819591366998,2.178710197789378,0.6251345724565662,0.019057558581868875,0.02335209892853748,AMG-386,Dendritic,angiogenesis,0.988402967284169
294,64,0.37146040528583796,0.6969503038171069,-0.14909467255212638,0.8614875518129712,0.4724308494123126,1.570940599776515,0.6266764642830038,0.01869845399017909,0.10941261385313165,AMG-386,CAF_proxy,angiogenesis,0.988402967284169
294,64,0.5077365657937488,0.6665247345083168,0.15942732027582512,1.1728390175066905,0.6109820466729522,2.251377709830429,0.6318200400224447,0.03720372091293107,0.026411458461263335,AMG-386,immune_exclusion,angiogenesis,0.988402967284169
